name,date,time,weight,bellyscore,feeding
L-159,2002-05-19,7:52,21.2,N,
L-159,2002-05-21,18:12,20,N,
L-159,2002-05-29,8:14,20.3,N,
L-160,2003-03-25,18:45,52.7,N,
L-160,2003-09-05,18:50,64.3,F,
L-160,2003-10-19,18:29,56.2,N,
L-160,2003-10-31,7:34,62.4,N to F,
L-160,2003-11-02,18:08,58.8,N,
L-160,2003-11-09,18:35,55.9,N,
L-160,2004-04-13,18:24,65.3,F,
L-160,2004-04-15,18:42,62,N,
L-160,2004-05-18,6:51,69.8,N to F,
L-160,2004-05-25,7:31,71.6,F to B,
L-160,2004-05-26,18:30,66,N,
L-160,2004-10-22,17:43,66.6,N,
L-160,2004-11-16,17:41,62.4,N,
L-160,2004-12-05,6:46,74.2,B,
L-160,2005-06-26,18:52,71.7,F,
L-160,2005-07-20,18:53,67.4,N,
L-160,2005-07-24,18:36,69.6,N to F,
L-160,2005-08-22,18:54,69.2,N to F,
L-160,2005-08-24,18:32,70,N to F,
L-160,2006-01-29,19:05,72.7,F,
L-160,2006-02-05,7:47,73,F,
L-160,2006-03-13,19:00,67,N,
L-160,2006-04-13,8:42,73.4,F,
L-160,2007-03-05,18:36,73.2,F,
L-160,2007-05-26,7:49,63.3,N,
L-160,2007-06-08,7:22,75.4,F to B,
L-160,2007-06-15,8:04,73.5,F to B,
L-160,2007-12-15,7:15,71.4,F,
L-160,2008-01-02,8:04,76.4,B,
L-160,2010-05-02,7:25,71.5,B,
L-161,2001-07-13,18:15,22.6,N,
L-161,2001-08-02,7:57,24.8,F,
L-161,2001-08-08,18:05,24.1,N to F,
L-161,2001-08-24,18:15,25.6,N,
L-161,2001-09-02,17:56,26.5,N,
L-161,2001-09-09,9:38,26.8,N,
L-161,2001-09-14,17:52,27.4,N,
L-161,2001-09-25,17:31,26.3,N,
L-161,2001-10-07,18:17,29,F,
L-161,2001-10-12,18:38,29.5,N to F,
L-161,2001-10-17,18:20,29.3,N to F,
L-161,2001-11-12,8:06,35.2,B,
L-161,2001-11-21,6:49,32.4,F,
L-161,2001-11-22,7:36,31.6,N to F,
L-161,2001-11-24,18:17,30.3,N,
L-161,2001-11-29,18:41,32.2,N to F,
L-161,2002-04-01,17:05,42.3,F,
L-161,2002-04-05,10:32,48.3,B,
L-161,2002-04-07,7:57,47.4,F to B,
L-161,2002-04-08,7:16,46,F,
L-161,2002-04-11,7:20,43.7,N,
L-161,2002-05-07,7:52,42.5,N,
L-161,2002-05-09,9:44,44.3,N,
L-161,2002-05-15,9:45,43,N,
L-161,2002-05-17,17:45,51,F to B,F
L-161,2002-05-19,7:50,44.5,N,
L-161,2002-05-21,7:23,43.4,N,
L-161,2002-05-24,18:30,42,N,
L-161,2002-05-29,8:07,40.5,N,
L-161,2002-06-03,18:00,41.3,N,
L-161,2002-06-22,17:42,45,N to F,
L-161,2002-06-24,8:53,47.6,N to F,
L-161,2002-07-05,17:36,44,N,
L-161,2002-07-19,17:37,43.9,N,
L-161,2002-11-07,9:50,45.9,N,
L-161,2002-11-15,17:54,46.1,N,
L-161,2002-11-15,18:29,46.8,N,F
L-161,2002-11-17,6:40,50.2,N to F,
L-161,2002-11-23,8:19,48.6,N,
L-161,2002-11-25,7:59,48,N,
L-161,2002-11-30,9:02,49.1,N,
L-161,2002-12-21,8:59,53.4,B,
L-161,2002-12-24,18:35,52.5,N to F,
L-161,2002-12-29,17:28,49.8,N,
L-161,2002-12-30,18:05,49.4,N,
L-161,2003-01-05,18:46,49.2,N,
L-161,2003-02-09,8:03,55.4,F to B,
L-161,2003-03-27,18:36,52.2,N,
L-161,2003-08-08,8:41,56.2,N,
L-161,2003-08-23,18:20,53.7,N,
L-161,2003-08-30,7:46,58,N to F,
L-161,2003-09-15,8:35,59.5,N to F,
L-162,2001-11-24,18:21,8.4,N,
L-162,2001-11-25,19:10,8.9,N,S
L-162,2001-11-29,17:24,8.6,N,
L-162,2002-04-01,17:24,17.1,N,
L-162,2002-04-08,17:28,18.9,N,
L-162,2002-04-13,7:56,18.8,N,
L-162,2002-04-27,17:38,19,N,
L-162,2002-05-17,18:23,21,N,
L-162,2002-05-18,9:01,20.5,N,
L-162,2002-05-19,7:58,20.9,N,
L-162,2002-05-21,10:01,19.8,N,
L-162,2002-07-05,19:08,21.3,N,
L-162,2002-07-15,10:04,22.4,N,
L-162,2002-11-21,17:48,22.2,N,
L-162,2002-11-23,18:56,22.3,N,
L-162,2002-12-22,17:46,24.3,N,
L-162,2002-12-29,9:53,24,N to F,
L-162,2003-01-17,9:50,24.1,N,
L-162,2003-03-12,8:47,31.3,F,
L-162,2003-03-23,17:05,27.7,N,
L-162,2003-03-25,18:55,27.9,N,
L-162,2003-03-27,18:45,27.4,N,
L-162,2003-08-08,6:46,34.6,N,
L-162,2003-10-29,6:38,34,N,
L-162,2003-10-31,7:46,43.5,B,
L-162,2004-04-24,6:55,43.7,N,
L-162,2004-05-01,7:59,42,N,
L-162,2004-05-25,8:36,45.5,N,
L-162,2004-10-13,7:15,48.8,N,
L-162,2004-10-16,8:57,51,F,
L-162,2004-10-20,17:50,48.6,N,
L-162,2004-11-06,17:14,47.8,N,
L-162,2004-12-01,18:00,57.2,F to B,
L-162,2004-12-05,7:28,58,B,
L-162,2004-12-27,18:48,50.8,N,
L-162,2004-12-29,17:56,49.5,N,
L-162,2005-01-02,8:43,51.9,N to F,
L-162,2005-01-08,7:39,48.6,N,
L-162,2005-08-03,7:25,54.6,N,
L-162,2006-01-21,0:00,59.1,F,
L-162,2006-03-12,8:20,58.9,F,
L-162,2006-08-24,18:56,51.6,N,
L-162,2006-09-29,18:47,53.6,N,
L-162,2007-03-03,17:47,53.9,N,
L-162,2007-03-11,18:07,60.5,F,
L-162,2007-03-16,17:56,64.1,F to B,
L-162,2007-05-26,6:41,55.6,N to F,
L-162,2007-05-28,8:33,59,F,
L-162,2007-05-31,7:51,61.9,F,
L-162,2008-01-02,7:58,58.4,F to B,
L-162,2008-01-30,8:39,58,N to F,
L-162,2008-02-02,7:33,61.3,F,
L-162,2008-03-16,8:45,56.7,N to F,
L-162,2008-04-13,10:06,63.5,F to B,
L-162,2008-11-28,8:08,55.4,N,
L-162,2009-12-30,6:33,61.3,F,
L-162,2010-03-24,8:26,61.3,F,
L-163,2001-11-24,18:45,7.5,N,
L-163,2001-11-29,18:24,7.5,N,
L-163,2001-12-02,17:57,7.5,N,
L-163,2002-04-01,17:15,15.8,N,
L-163,2002-04-08,17:37,17.8,N,
L-163,2002-04-13,8:00,17.6,N,
L-163,2002-04-27,17:33,17.8,N,
L-163,2002-05-17,18:25,19.4,N,
L-163,2002-05-18,9:07,18.7,N,
L-163,2002-05-19,8:12,19.2,N,
L-163,2002-05-21,10:02,18.5,N,
L-163,2002-06-22,18:10,20.3,N,
L-163,2002-07-05,19:02,19.6,N,
L-163,2002-07-15,10:07,20.2,N,
L-163,2002-12-22,17:45,19.7,N,
L-163,2003-01-17,9:50,19.9,N,
L-163,2003-03-21,9:40,23.3,N,
L-163,2003-03-28,18:35,22.7,N,
L-163,2003-08-22,18:02,26.9,N,
L-163,2003-10-31,8:29,26.6,N,
L-163,2004-05-25,7:15,35.6,N,
L-163,2004-10-29,7:30,39.7,F,
L-163,2004-11-03,8:28,41.8,F,
L-163,2004-11-26,7:19,40,N,
L-163,2004-12-01,17:59,45.9,F to B,
L-163,2004-12-05,18:37,44.5,N to F,
L-164,2001-11-24,17:35,12.2,N,
L-164,2001-11-25,18:10,12.6,F,
L-164,2001-11-29,17:05,12.9,N to F,
L-164,2002-04-01,17:11,26,N,
L-164,2002-04-08,7:19,28.8,F,
L-164,2002-04-27,18:40,28.1,N,
L-164,2002-05-06,8:05,30.1,F,
L-164,2002-05-17,18:14,33.5,F,
L-164,2002-05-19,7:55,32.5,N to F,
L-164,2002-05-24,18:24,32.5,N,S
L-164,2002-07-19,17:53,35.1,N,
L-164,2002-11-15,18:39,44.4,F,
L-164,2002-12-15,18:07,44.3,N,
L-164,2002-12-21,9:08,48.5,F,
L-164,2002-12-29,18:18,45.6,N to F,
L-164,2003-02-09,7:26,50,F,
L-164,2003-08-30,7:47,52.5,N,
L-164,2003-10-19,18:43,50.5,N,
L-164,2003-10-29,18:38,52.5,N,
L-164,2003-11-15,6:54,57,F,
L-164,2004-05-01,7:35,52.7,N,
L-164,2004-05-24,17:29,51.8,N,
L-164,2004-10-25,11:26,55.3,N,
L-164,2006-03-07,18:38,53.4,N,
L-167,2002-04-24,18:54,17.2,N,
L-167,2002-04-27,18:50,17.7,N,
L-167,2002-05-29,8:26,15.5,N,
L-167,2002-06-14,11:05,18,N to F,
L-167,2002-06-16,18:32,16.5,N,
L-167,2002-06-21,8:51,17.4,N,
L-167,2002-06-22,17:54,17.5,N,
L-167,2002-11-07,9:22,17.3,N to T,
L-167,2002-11-14,9:06,15.4,T,
L-167,2002-11-18,17:57,15.8,T,
L-167,2002-11-25,9:20,16,T,
L-167,2002-11-30,9:35,14.7,T,
L-168,2002-04-27,18:35,16.4,N,
L-168,2002-06-14,10:22,17.4,N,
L-168,2002-06-16,18:11,17.7,N,
L-168,2002-06-21,8:50,18.6,N,
L-168,2002-06-22,17:50,18.2,N,
L-168,2002-07-04,16:54,17.2,N,
L-168,2002-11-07,9:13,18.8,N to T,
L-168,2002-11-14,9:07,19.3,N to T,
L-168,2002-11-30,9:50,18,N to T,
L-169,2002-05-24,18:55,15,N,
L-169,2002-06-01,7:51,14.4,N,
L-169,2002-06-03,18:08,14.3,N,
L-169,2002-06-07,8:50,14.3,N,S
L-169,2002-06-14,10:30,15.5,N,
L-169,2002-06-16,18:38,14.9,N,
L-169,2002-06-21,8:25,15.5,N,
L-169,2002-06-22,17:09,15,N,
L-169,2002-06-24,9:02,15.2,N,
L-169,2002-06-26,18:20,15.1,N,
L-169,2002-07-04,17:54,14.4,N,
L-172,2002-05-24,18:27,13.2,N,
L-172,2002-06-01,7:47,13,N,
L-172,2002-06-03,18:15,12.8,N,
L-172,2002-06-07,8:57,13.1,N,
L-172,2002-06-14,10:47,14.4,N,
L-172,2002-06-26,18:00,15.5,N,
L-172,2002-06-29,7:06,15.1,N,
L-172,2002-07-05,18:15,15,N,
L-172,2002-07-07,17:30,15,N,
L-172,2002-07-13,18:21,15.6,N,
L-172,2002-07-19,19:04,15.9,N,
L-172,2002-11-04,17:16,24.9,N,
L-172,2002-11-14,6:29,23.1,N,
L-172,2002-11-21,17:52,22.8,N,
L-172,2002-11-23,18:49,23.2,N,
L-172,2002-12-11,18:42,26.8,N,
L-172,2002-12-21,9:06,29.5,F,
L-172,2002-12-30,18:17,26.9,N,
L-172,2003-01-05,17:53,28,N,
L-172,2003-01-12,17:57,29,N,
L-172,2003-03-21,9:32,31.3,N,
L-172,2003-03-27,18:15,32.6,N,
L-173,2002-05-06,17:12,11.6,N,
L-173,2002-05-24,18:20,12.7,N,
L-173,2002-06-03,18:11,12.8,N,
L-173,2002-06-07,8:55,13.2,N,
L-173,2002-06-14,10:45,14.4,N,
L-173,2002-06-16,18:34,15.1,N,S
L-173,2002-06-24,8:55,15.9,N,
L-173,2002-06-26,18:10,15.7,N,
L-173,2002-06-29,7:05,15.5,N,
L-173,2002-07-05,18:07,15.6,N,
L-173,2002-07-07,17:32,15.6,N,
L-173,2002-07-13,17:48,15.7,N,
L-173,2002-07-19,18:20,16.2,N,
L-174,2002-04-18,18:23,6.7,N,
L-174,2002-04-22,18:24,7.6,F,
L-174,2002-04-24,18:15,7.3,N,
L-174,2002-04-27,18:12,7.6,N,
L-174,2002-05-19,8:09,9.3,N,
L-174,2002-05-27,9:27,9.6,N,
L-174,2002-06-01,7:42,9.6,N,
L-174,2002-07-04,18:00,10.8,N,
L-174,2002-07-13,18:20,10.8,N,
L-174,2002-07-19,17:38,11.2,N,
L-174,2002-11-07,7:09,15.7,N,
L-174,2002-11-25,8:01,16.8,N,
L-174,2002-12-15,18:23,16.4,N,
L-174,2002-12-25,17:40,16.9,N,
L-174,2002-12-30,17:29,16.8,N,
L-174,2003-01-03,9:40,16.8,N,
L-174,2003-01-17,10:05,16.6,N,
L-174,2003-02-16,7:12,17.9,N,
L-176,2002-06-07,9:02,11.3,N,
L-176,2002-06-16,19:00,13.8,N,S
L-176,2002-06-21,8:32,13.7,N,
L-176,2002-06-22,17:11,14,N,
L-176,2002-06-26,18:05,14.1,N,
L-176,2002-06-29,7:06,14.4,N,
L-176,2002-07-05,18:18,14.9,N,
L-176,2002-07-07,17:22,14.5,N,
L-176,2002-07-07,19:02,15,N to F,S
L-176,2002-07-13,17:45,15.4,N,
L-176,2002-07-15,8:51,15.6,N,
L-176,2002-07-15,18:25,15.5,N,
L-176,2002-07-19,18:13,16.2,N,
L-176,2002-11-04,17:15,25.1,N,
L-176,2002-11-07,6:44,24.9,N,
L-176,2002-11-14,6:46,25.3,N,
L-176,2002-11-15,17:56,25.9,N,
L-176,2002-11-17,6:43,25.7,N,
L-176,2002-11-21,9:17,25.3,N,
L-176,2002-11-23,18:02,25.3,N,
L-176,2002-12-11,17:08,25.7,N,
L-176,2002-12-15,18:00,27.1,N,
L-176,2002-12-24,17:40,28.9,N to F,
L-176,2002-12-25,18:09,28.8,N,
L-176,2002-12-29,17:41,29.2,N,
L-176,2002-12-30,18:03,29,N,
L-176,2003-01-12,17:44,29,N,
L-176,2003-02-04,18:18,30.5,F,
L-176,2003-02-09,7:28,35.1,F,
L-176,2003-02-14,18:03,33.3,F,
L-176,2003-02-16,7:14,34.5,N,
L-176,2003-03-09,18:34,34,N,
L-176,2003-03-14,6:45,36.6,N to F,
L-176,2003-03-27,18:01,35.5,N,
L-176,2003-09-04,18:14,35.7,N,
L-176,2003-10-18,7:01,38.4,N,
L-176,2003-10-31,8:00,39.8,N to F,
L-176,2003-11-10,18:04,39.3,N,
L-176,2003-11-16,18:00,39.2,N,
L-176,2004-05-14,9:04,54.1,B,
L-176,2004-05-25,7:05,51.6,F,F
L-176,2004-06-10,8:10,46.4,N,
L-176,2004-06-17,6:50,48.3,N,
L-177,2002-05-24,8:00,6.4,N,S
L-177,2002-06-14,10:40,8.1,N,S
L-177,2002-06-16,18:07,8.3,N,
L-177,2002-06-22,17:07,8.7,N,
L-177,2002-06-26,18:12,8.6,N,
L-177,2002-07-07,17:25,8.4,N,
L-177,2002-07-13,17:47,8.6,N,
L-177,2002-07-15,8:52,8.7,N,
L-177,2002-07-15,18:28,8.6,N,
L-177,2002-07-19,18:19,8.3,N,
L-177,2002-11-07,6:47,14.2,N,
L-177,2002-11-14,6:57,15.1,N,S
L-177,2002-11-23,18:30,15.5,N,
L-177,2002-11-25,8:06,15.1,N,
L-177,2002-11-28,17:04,14.8,N,
L-177,2002-12-11,17:10,16.4,N,
L-177,2002-12-15,18:09,16.2,N,
L-177,2002-12-24,18:29,16.3,N,
L-177,2002-12-25,17:32,16.3,N,
L-177,2002-12-30,17:51,16.2,N,
L-177,2003-01-05,17:48,17,N,
L-177,2003-01-12,17:50,17.4,N,
L-177,2003-02-14,7:14,20.3,N,
L-177,2003-02-16,7:34,20.9,N,
L-177,2003-03-09,18:16,22.7,N,
L-177,2003-03-14,7:03,22.9,N,
L-177,2003-03-19,18:10,22.6,N,
L-177,2003-03-27,18:07,22.3,N,
L-179,2002-07-07,18:59,7.5,N,
L-179,2002-07-15,8:59,8.4,N,
L-181,2002-12-25,19:02,15.8,N,
L-181,2003-01-12,17:52,16.8,N,
L-181,2003-02-04,18:45,21.5,N,
L-182,2002-11-23,18:08,13.5,N,
L-182,2002-11-25,8:04,13.7,N,
L-182,2002-12-30,18:28,18.3,N,
L-182,2003-01-05,17:59,18.6,N,
L-182,2003-01-12,18:15,19.7,N,S
L-182,2003-02-09,6:45,23.4,N,
L-182,2003-02-16,7:27,24.2,N,
L-185,2003-02-14,18:22,13.4,N,
L-185,2003-03-06,18:16,16.2,N,
L-185,2003-03-09,18:51,15.3,N,
L-185,2003-03-14,6:56,15.8,N,
L-185,2003-03-17,18:12,15.4,N,
L-185,2003-03-19,8:57,14.9,N,
L-185,2003-03-21,18:47,15.4,N,
L-185,2003-03-25,17:52,16,N,
L-185,2003-03-27,18:25,15.8,N,
L-185,2003-03-30,18:13,15.2,N,
L-185,2003-09-17,8:27,22.6,N,
L-185,2003-10-23,17:48,23.1,N,
L-185,2003-10-24,18:13,23.5,N,
L-185,2003-11-11,7:15,23.2,N,
L-185,2003-11-15,6:58,23.3,N,
L-185,2004-04-13,7:38,34.1,F,
L-185,2004-04-13,18:21,33.3,F,
L-185,2004-04-24,8:28,30.5,N,
L-185,2004-05-01,7:35,32.4,N,
L-185,2004-05-19,18:24,39.3,F,
L-185,2004-05-24,0:00,34.9,N,
L-185,2004-06-27,7:45,33.7,N,
L-185,2004-10-25,11:23,37.5,N,
L-185,2004-11-03,7:48,45.3,B,
L-185,2004-12-15,18:44,40.4,N,
L-185,2005-01-02,8:44,41.8,N to F,
L-185,2005-01-06,7:08,39.6,N,
L-185,2005-01-24,17:48,42.3,F,
L-185,2005-02-03,6:39,45.6,F,
L-185,2005-06-21,18:46,42.3,N,
L-185,2005-06-22,6:52,46.2,F,
L-185,2005-07-05,6:47,45.5,N,
L-185,2005-07-09,7:45,53.2,B,
L-185,2005-07-23,7:03,50.6,N to F,
L-185,2005-08-06,6:43,44.6,N,
L-185,2005-08-22,18:00,46.9,N,
L-185,2005-08-28,18:28,50.9,N,
L-185,2005-09-05,7:11,50.3,N,
L-185,2006-01-27,8:35,50,N,
L-185,2006-02-27,18:45,50.7,N to F,
L-185,2006-04-14,8:42,50.9,N to F,
L-186,2002-11-14,6:37,12.2,N,
L-186,2002-11-23,19:00,12.7,N,
L-186,2002-11-25,8:10,12.9,N,
L-186,2002-11-28,17:05,12.4,N,
L-186,2002-12-11,17:58,12.8,N,
L-186,2002-12-15,18:10,13.2,N,
L-186,2002-12-24,17:56,13.6,N,
L-186,2002-12-25,17:40,13.3,N,
L-186,2002-12-30,18:29,13.3,N,
L-186,2003-01-05,17:35,13.3,N,
L-186,2003-01-12,17:50,13.8,N,
L-186,2003-02-04,18:26,12.4,N,
L-186,2003-02-09,6:43,13.4,N,
L-186,2003-02-14,7:08,14.7,N,
L-186,2003-02-14,18:00,14.4,N,
L-186,2003-02-16,7:35,14.9,N,
L-186,2003-03-06,17:53,16.9,N,
L-186,2003-03-09,18:38,16,N,
L-186,2003-03-14,6:48,16.3,N,
L-186,2003-03-17,17:48,16.1,N,
L-186,2003-03-19,8:55,15.7,N,
L-186,2003-03-21,18:22,15.7,N,
L-186,2003-03-25,17:51,16.3,N,
L-186,2003-03-27,17:47,16.2,N,
L-186,2003-03-30,18:11,15.8,N,
L-186,2003-10-24,10:40,23.7,N,
L-186,2003-10-25,8:20,24.3,N to F,
L-186,2003-11-11,7:14,25.3,N,
L-188,2002-12-29,18:05,11.9,N,S
L-188,2003-03-06,18:15,19,N,
L-188,2003-03-09,19:15,19.1,N,
L-188,2003-03-14,6:52,20.1,N,
L-188,2003-03-21,18:56,20.5,N,
L-188,2003-03-27,17:58,21.2,N,
L-188,2003-03-30,18:16,21.5,N,
L-189,2002-12-29,18:06,11.5,N,S
L-189,2002-12-30,18:16,11.7,N,
L-189,2003-01-12,18:04,12.8,N,
L-189,2003-02-14,18:24,15.9,N,
L-189,2003-03-06,18:18,18.6,N,
L-189,2003-03-14,6:54,19.6,N,
L-189,2003-03-17,18:16,19.5,N,
L-189,2003-03-19,18:18,19.4,N,
L-189,2003-03-21,18:56,19.8,N,
L-189,2003-03-27,17:50,20.6,N,
L-189,2003-08-12,18:58,35.5,F,
L-189,2003-08-30,7:50,35.6,F,
L-189,2003-10-08,17:47,36,N,
L-189,2003-10-19,18:42,35.1,N,
L-189,2003-10-23,18:29,38.2,N,
L-189,2003-10-29,18:08,40.1,N to F,
L-189,2003-11-13,9:11,43.6,F,
L-189,2003-11-15,6:52,45.6,F,
L-190,2003-02-14,18:55,8.7,N to F,
L-190,2003-03-06,18:55,11,N,
L-190,2003-03-17,18:32,11.6,N,
L-190,2003-09-07,18:50,22.2,N,
L-190,2003-10-29,18:03,23.7,N,
L-190,2004-05-26,18:38,29.2,N,
L-190,2004-11-25,17:42,31.9,N,
L-190,2004-11-28,17:27,30,N,
L-190,2004-12-05,17:40,33.9,N to F,
L-190,2006-01-29,6:57,51,N to F,
L-190,2006-02-02,18:37,47.3,N,
L-190,2006-09-24,18:59,44.6,N,
L-190,2006-09-27,18:55,49,F,
L-190,2007-05-22,6:45,52.2,N,
L-190,2007-05-28,7:39,54,N,
L-191,2003-08-12,18:35,11.6,N,
L-191,2003-09-07,18:45,11.9,N,
L-191,2003-09-09,7:36,12.1,N,
L-191,2003-10-08,18:40,13,N,
L-191,2003-10-23,18:55,14.4,N,
L-191,2003-10-24,18:47,14.1,N,
L-191,2004-05-22,18:39,25.5,N,
L-191,2004-05-25,7:12,26.8,N,F
L-191,2004-06-24,7:18,23.7,N,
L-191,2004-10-16,8:14,32.9,N to F,
L-191,2004-10-25,9:19,28.3,N,
L-191,2004-11-03,8:29,30.2,N,
L-191,2004-11-30,6:54,28.5,N,
L-191,2004-12-05,18:23,30,N,
L-191,2005-01-02,7:15,33,N to F,
L-191,2005-01-21,7:32,33.5,N,
L-191,2005-02-03,8:34,41.3,B,
L-191,2005-06-22,6:40,39.5,F,
L-191,2005-07-05,7:36,39.7,N to F,
L-191,2005-07-09,7:36,48.5,B,
L-191,2005-07-23,7:49,44.6,F,
L-191,2005-08-03,18:33,42,N to F,
L-191,2005-09-18,8:11,44.1,N,
L-191,2006-01-27,8:30,47.4,N,
L-191,2006-09-29,18:43,54.4,N to F,
L-191,2007-06-27,8:17,62.6,B,
L-191,2008-01-02,8:09,63,B,
L-191,2008-01-26,7:14,51.3,N,
L-191,2009-08-02,7:07,59.2,F,
L-192,2003-09-09,8:04,11.2,N,
L-192,2003-11-02,18:47,13.2,N,
L-192,2004-05-01,8:53,21.7,N,
L-192,2004-05-03,10:31,22,N,
L-192,2004-05-07,9:25,21.3,N,
L-192,2004-05-22,6:45,23.4,N,
L-192,2004-11-04,17:40,28,N,
L-192,2004-11-18,6:27,26.6,N,
L-192,2005-02-03,9:07,30.5,N to F,
L-192,2005-02-05,19:00,30.6,N,
L-192,2005-06-22,7:55,37.5,F,
L-192,2005-06-27,8:01,37.9,F,
L-192,2005-07-23,6:55,36.6,N,
L-192,2005-08-03,7:49,42.8,B,
L-192,2005-09-05,10:45,46.2,B,F
L-192,2006-01-29,9:32,46.3,F,
L-192,2006-03-07,18:51,45.3,N,
L-192,2006-09-24,18:50,51,F,
L-192,2007-11-19,8:02,54.1,N,
L-192,2007-12-16,8:51,54.2,N,
L-192,2008-01-02,7:23,53.7,N to F,
L-192,2008-01-30,8:25,47.7,N,
L-192,2008-02-02,7:43,47,N,
L-192,2008-02-14,8:51,51.7,N,
L-192,2008-04-21,7:27,60.4,B,
L-192,2008-04-24,7:12,53.1,N,
L-192,2009-06-06,7:47,51.2,N,
L-192,2010-05-19,8:15,52.6,N,
L-194,2004-05-12,18:22,31.5,N to F,
L-194,2004-05-25,9:03,31.4,N,
L-194,2004-05-26,18:31,30.6,N,
L-194,2004-06-10,17:35,28.7,N,
L-194,2004-06-22,17:21,32.1,N,
L-194,2005-01-06,18:54,41.4,N,
L-194,2005-01-21,7:33,44.3,F,
L-194,2005-01-22,18:58,42.6,N,
L-194,2005-06-21,18:39,44.8,N,
L-194,2005-07-05,7:50,51.3,F,
L-194,2005-07-09,6:48,55.5,B,
L-194,2005-07-18,6:48,50.2,N,
L-194,2006-02-01,7:30,48.6,N,
L-194,2006-02-27,6:51,48.7,N,
L-194,2006-03-26,7:14,54.3,F,
L-194,2007-05-12,6:58,52,N,
L-194,2007-06-02,6:48,59.5,F to B,
L-194,2007-06-05,6:42,54.2,N,
L-194,2008-04-07,7:03,53.6,F,
L-194,2008-04-14,6:54,54.6,F,
L-194,2008-11-09,7:05,53.5,N,
L-194,2009-06-24,6:38,52,N,
L-194,2009-07-24,7:11,55.7,F,
L-196,2003-09-04,19:03,7.5,N,S
L-196,2003-10-08,18:48,9.9,N,
L-196,2003-10-23,18:38,11.1,N,S
L-196,2003-10-24,18:47,10.7,N,
L-196,2003-10-29,17:58,10.8,N,
L-196,2003-11-02,18:09,10.9,N,
L-196,2003-11-09,18:46,11.5,N,
L-196,2003-11-14,17:54,11.5,N,
L-196,2004-04-25,19:02,25.4,N,
L-196,2004-05-01,7:39,26.5,N,
L-196,2004-05-14,7:00,27.9,N to F,
L-196,2004-05-18,8:14,30.4,N to F,
L-196,2004-05-22,6:33,28.6,N,
L-196,2004-05-22,18:16,28.1,N,
L-196,2004-05-24,17:58,28,N,
L-196,2004-05-25,9:00,28.6,N,
L-196,2004-06-21,8:04,28.4,N,
L-196,2004-06-22,17:20,27.6,N,
L-196,2004-10-16,8:13,38.4,F,
L-196,2004-12-15,17:14,36.7,N,
L-196,2004-12-19,9:12,37.4,N,
L-196,2005-01-06,18:46,37,N,
L-196,2005-01-14,19:07,38.1,N,
L-196,2005-08-05,9:49,45.1,F,
L-196,2005-08-06,6:44,42.6,N,
L-196,2006-01-27,18:58,48.7,N,
L-196,2006-01-29,6:56,53.3,F,
L-196,2006-03-19,18:38,51,N to F,
L-196,2006-08-24,18:09,50.3,N,
L-196,2006-09-20,9:13,48.3,N,
L-196,2006-09-25,8:08,49.6,N to F,
L-196,2007-06-07,7:01,55,N to F,
L-203,2004-11-06,18:35,41.9,N,
L-203,2004-11-16,18:19,42.4,N,
L-203,2004-11-18,18:49,44.4,N,
L-203,2004-12-05,6:52,49.7,B,
L-203,2004-12-27,18:57,43,N,
L-203,2005-01-08,7:35,44.7,N,
L-203,2005-01-16,19:12,47.6,N to F,
L-203,2005-01-18,18:35,47,N,
L-203,2005-01-31,7:33,45.4,N,
L-203,2005-02-03,9:05,46.9,N,
L-203,2005-06-21,19:54,50,N,
L-203,2005-06-22,8:18,57.2,B,
L-203,2005-07-09,6:56,57.3,B,
L-203,2005-07-20,18:16,50.5,N,
L-203,2005-08-03,7:26,52,N,
L-203,2005-08-05,7:04,53.9,N to F,
L-203,2005-08-12,7:14,49.9,N,
L-203,2005-08-22,18:04,55.3,N,
L-203,2005-08-24,18:41,50.2,N,
L-203,2005-09-05,10:27,58.3,F,F
L-203,2006-01-25,18:17,55.4,N,
L-203,2006-02-27,18:47,54.6,N,
L-203,2006-03-19,18:18,55.2,N,
L-203,2006-03-26,19:04,52.8,N,
L-203,2007-06-07,7:00,57.5,N,
L-203,2007-07-07,7:24,52.1,N to T,
L-205,2004-05-22,18:50,23.5,N,
L-205,2004-05-24,18:12,23.1,N,
L-205,2005-01-06,18:59,31.6,N,
L-205,2005-01-18,18:47,32.9,N,
L-205,2005-01-21,8:00,33.4,N to F,
L-205,2005-06-16,8:19,40.8,F,
L-205,2005-06-26,18:53,38.7,N to F,
L-205,2005-07-14,7:30,43.8,N to F,
L-205,2005-08-03,18:56,47.9,F,
L-205,2005-08-05,7:07,52.1,B,
L-205,2005-08-30,7:38,52.6,F,
L-205,2005-09-18,6:48,50.7,N,
L-205,2006-01-29,6:59,61.7,N to F,
L-205,2006-02-10,8:00,61.4,F,
L-205,2006-02-27,18:42,58.8,N,
L-205,2006-03-26,19:09,59.9,F,
L-205,2006-09-24,17:52,58.6,N,
L-205,2008-01-14,7:45,66.3,F,
L-205,2008-02-11,8:12,58.6,N,
L-205,2008-02-14,8:44,60.5,N to F,
L-205,2008-03-24,8:10,64.9,F,
L-206,2004-05-22,7:03,22.1,N,
L-206,2004-05-22,18:25,22.1,N,
L-206,2004-06-10,18:32,21,N,
L-206,2004-12-15,17:57,30.8,N,
L-206,2004-12-29,18:08,33.1,N,
L-206,2005-01-06,19:03,31.7,N,
