date,time,latitude,longitude,film,picture,name,side,clan
1997-08-12,17:34,-3.16400,35.61233,B070,9,M-100,left,M
1997-08-12,17:34,-3.16400,35.61233,B070,4,M-101,right,M
1997-08-12,17:34,-3.16400,35.61233,B070,5,M-101,left,M
1997-08-12,17:34,-3.16400,35.61233,B070,6,M-102,right,M
1997-08-12,17:34,-3.16400,35.61233,B070,7,M-102,left,M
1997-08-12,17:52,-3.16400,35.61233,B070,3,M-105,right,M
1997-08-12,17:52,-3.16400,35.61233,B070,1,M-106,right,M
1997-08-13,9:38,-3.18150,35.58300,B071,36,L-096,right,L
1997-08-13,9:38,-3.18150,35.58300,B071,E,L-096,left,L
1997-08-13,10:00,-3.18150,35.58300,B071,35,L-097,right,L
1997-08-25,17:47,-3.19567,35.57400,B071,21,M-047,left,L
1997-08-28,10:00,-3.20350,35.60200,B071,16,N-082,right,N
1997-08-28,10:00,-3.20350,35.60200,B071,14,N-082,left,N
1997-08-28,10:00,-3.20350,35.60200,B071,17,N-083,right,N
1997-08-28,10:00,-3.20350,35.60200,B071,15,N-083,left,N
1997-08-30,6:53,-3.16400,35.61233,B071,11,M-017,right,M
1997-09-02,8:12,-3.19567,35.57367,B071,10,A-049,right,L
1997-09-02,10:23,-3.16000,35.61983,B071,8,M-046,left,M
1997-09-29,9:10,-3.13933,35.49833,B072,E,A-018,right,A
1997-09-29,11:39,-3.23083,35.53833,B072,35,S-001,right,S
1997-09-29,11:39,-3.23083,35.53833,B072,36,S-040,right,S
1997-10-05,17:17,-3.15517,35.54950,B072,24,A-057,right,E
1997-10-05,17:17,-3.15517,35.54950,B072,28,A-057,right,E
1997-10-05,17:17,-3.15517,35.54950,B072,25,A-057,left,E
1997-10-05,17:17,-3.15517,35.54950,B072,27,E-041,right,E
1997-10-05,17:17,-3.15517,35.54950,B072,26,E-041,left,E
1997-10-05,17:17,-3.15517,35.54950,B072,28,,right,X
1997-10-05,17:44,-3.15483,35.55683,B072,16,A-052,right,E
1997-10-05,17:44,-3.15483,35.55683,B072,17,A-052,right,E
1997-10-05,17:44,-3.15483,35.55683,B072,18,A-052,left,E
1997-10-05,17:44,-3.15483,35.55683,B072,13,E-045,right,E
1997-10-05,17:44,-3.15483,35.55683,B072,14,E-045,right,E
1997-10-05,17:44,-3.15483,35.55683,B072,15,E-045,left,E
1997-10-05,17:44,-3.15483,35.55683,B072,22,M-042,right,E
1997-10-05,17:44,-3.15483,35.55683,B072,21,M-042,left,E
1997-10-05,17:48,-3.15483,35.55683,B072,19,E-040,right,E
1997-10-05,17:48,-3.15483,35.55683,B072,20,E-040,left,E
1997-10-05,18:06,-3.15117,35.56000,B072,10,E-005,right,E
1997-10-05,18:06,-3.15117,35.56000,B072,8,E-005,left,E
1997-10-05,18:06,-3.15117,35.56000,B072,11,E-043,right,E
1997-10-05,18:06,-3.15117,35.56000,B072,12,E-043,right,E
1997-10-05,18:06,-3.15117,35.56000,B072,9,E-043,left,E
1997-10-05,18:19,-3.14767,35.56850,B072,7,E-003,left,E
1997-10-05,18:22,-3.14767,35.56883,B072,6,E-004,left,E
1997-10-06,9:50,-3.15400,35.55733,B072,3,E-046,right,E
1997-10-06,9:50,-3.15400,35.55733,B072,4,E-046,left,E
1997-10-06,9:50,-3.15400,35.55733,B072,5,E-046,left,E
1997-10-06,10:00,-3.15467,35.55583,B073,36,E-003,right,E
1997-10-06,10:00,-3.15467,35.55583,B072,1,E-003,left,E
1997-10-06,10:00,-3.15467,35.55583,B073,E,E-005,right,E
1997-10-06,10:00,-3.15467,35.55583,B072,2,E-005,left,E
1997-10-07,7:42,-3.13400,35.63600,B073,34,C-040,right,C
1997-10-07,7:42,-3.13400,35.63600,B073,35,C-040,right,C
1997-10-07,7:42,-3.13400,35.63600,B073,33,C-040,left,C
1997-10-07,9:16,-3.15083,35.56000,B073,32,E-045,left,E
1997-10-07,9:33,-3.15333,35.55750,B073,31,E-005,right,E
1997-10-07,9:33,-3.15333,35.55750,B073,29,E-005,left,E
1997-10-07,9:33,-3.15333,35.55750,B073,30,E-005,left,E
1997-10-10,17:28,-3.15483,35.54667,B073,27,E-003,right,E
1997-10-10,17:28,-3.15483,35.54667,B073,28,E-003,left,E
1997-10-10,17:28,-3.15483,35.54667,B073,23,E-043,right,E
1997-10-10,17:28,-3.15483,35.54667,B073,26,E-080,right,E
1997-10-10,17:28,-3.15483,35.54667,B073,24,E-080,left,E
1997-10-10,17:28,-3.15483,35.54667,B073,25,E-080,left,E
1997-10-10,17:47,-3.15433,35.55600,B073,19,E-083,right,E
1997-10-10,17:47,-3.15433,35.55600,B073,20,E-083,right,E
1997-10-10,17:47,-3.15433,35.55600,B073,21,E-083,left,E
1997-10-10,17:47,-3.15433,35.55600,B073,22,E-083,left,E
1997-10-11,16:52,-3.14767,35.56867,B073,16,E-004,right,E
1997-10-11,16:52,-3.14767,35.56867,B073,17,E-004,left,E
1997-10-11,16:52,-3.14767,35.56867,B073,18,E-004,left,E
1997-10-11,17:00,-3.15350,35.55783,B073,15,E-043,right,E
1997-10-11,17:05,-3.15583,35.55583,B073,11,E-005,right,E
1997-10-11,17:05,-3.15583,35.55583,B073,12,E-005,left,E
1997-10-11,17:05,-3.15583,35.55583,B073,14,E-045,right,E
1997-10-11,17:05,-3.15583,35.55583,B073,13,E-045,left,E
1997-10-12,7:27,-3.16200,35.61533,B073,10,M-088,left,M
1997-10-13,8:21,-3.13167,35.52150,B073,3,A-019,right,A
1997-10-13,17:55,-3.18033,35.56867,B074,32,L-097,left,L
1997-10-13,18:09,-3.18033,35.56867,B074,31,L-102,left,L
1997-10-19,6:55,-3.16200,35.61533,B074,30,M-088,left,M
1997-10-20,16:20,-3.17133,35.53583,B074,29,A-085,right,A
1997-10-20,16:20,-3.17133,35.53583,B074,28,A-085,left,A
1997-10-20,17:00,-3.14767,35.56867,B074,27,E-080,right,E
1997-10-20,17:00,-3.14767,35.56867,B074,24,E-084,right,E
1997-10-20,17:00,-3.14767,35.56867,B074,26,E-084,right,E
1997-10-20,17:07,-3.14767,35.56867,B074,25,E-004,right,E
1997-10-20,17:07,-3.14767,35.56867,B074,23,E-004,left,E
1997-10-20,17:47,-3.18033,35.56867,B074,22,L-012,left,L
1997-10-21,8:08,-3.17850,35.56850,B074,21,L-094,right,L
1997-10-21,15:00,-3.19983,35.60250,B074,20,N-046,right,N
1997-10-21,15:00,-3.19983,35.60250,B074,18,N-046,left,N
1997-10-21,15:00,-3.19983,35.60250,B074,19,N-046,left,N
1997-10-21,15:05,-3.20350,35.60200,B074,13,N-082,right,N
1997-10-21,15:05,-3.20350,35.60200,B074,16,N-082,left,N
1997-10-21,15:05,-3.20350,35.60200,B074,15,N-083,right,N
1997-10-21,15:05,-3.20350,35.60200,B074,17,N-083,left,N
1997-10-21,15:08,-3.20350,35.60200,B074,14,N-008,right,N
1998-01-18,6:31,-3.18917,35.60200,B075,E,A-049,left,L
1998-01-18,17:18,-3.16400,35.61233,B075,36,M-115,right,M
1998-01-18,17:18,-3.16400,35.61233,B075,35,M-115,left,M
1998-01-20,6:25,-3.14817,35.64950,B075,33,C-001,right,C
1998-01-20,6:25,-3.14817,35.64950,B075,34,C-001,right,C
1998-01-20,6:25,-3.14817,35.64950,B075,32,C-001,left,C
1998-01-20,6:25,-3.14817,35.64950,B075,28,C-082,right,C
1998-01-20,6:25,-3.14817,35.64950,B075,29,C-082,right,C
1998-01-20,6:25,-3.14817,35.64950,B075,30,C-082,right,C
1998-01-20,6:25,-3.14817,35.64950,B075,31,C-082,right,C
1998-01-20,10:55,-3.20000,35.60517,B075,26,N-044,right,N
1998-01-20,10:55,-3.20000,35.60517,B075,27,N-044,left,N
1998-01-25,6:16,-3.14983,35.64817,A,6,,right,C
1998-01-25,6:16,-3.14983,35.64817,A,7,,right,C
1998-01-25,6:16,-3.14983,35.64817,A,8,,right,C
1998-01-25,6:16,-3.14983,35.64817,A,9,,right,C
1998-01-25,8:04,-3.18617,35.60350,B075,14,L-082,right,L
1998-01-28,8:24,-3.19317,35.59767,B075,1,L-086,left,L
1998-02-02,6:49,-3.16700,35.61050,B076,13,L-045,right,M
1998-02-02,6:49,-3.16700,35.61050,B076,10,L-045,left,M
1998-02-02,6:49,-3.16700,35.61050,B076,11,L-045,left,M
1998-02-02,6:49,-3.16700,35.61050,B076,12,L-045,left,M
1998-02-02,18:12,-3.16200,35.61533,B076,8,M-113,left,M
1998-02-02,18:12,-3.16200,35.61533,B076,9,M-114,right,M
1998-02-03,6:46,-3.18533,35.61083,B076,6,L-089,right,L
1998-02-03,6:46,-3.18533,35.61083,B076,7,L-089,right,L
1998-02-16,8:57,-3.19517,35.59967,B077,36,L-009,right,L
1998-02-16,8:57,-3.19517,35.59967,B077,E,L-009,left,L
1998-02-17,15:31,-3.14383,35.62283,B077,18,M-106,right,M
1998-02-17,15:31,-3.14383,35.62283,B077,19,M-106,left,M
1998-02-23,7:32,-3.18533,35.60683,B077,14,L-047,left,L
1998-02-23,7:32,-3.18533,35.60683,B077,15,L-047,left,L
1998-03-16,18:14,-3.15383,35.62883,B077,6,M-106,right,M
1998-03-16,18:14,-3.15383,35.62883,B077,7,M-106,left,M
1998-03-17,7:55,-3.17100,35.59417,B077,5,L-087,left,L
1998-03-19,7:03,-3.15817,35.62217,B077,4,M-103,left,M
1998-03-19,7:08,-3.15817,35.62217,B077,3,M-014,left,M
1998-03-19,7:36,-3.15817,35.62217,B077,2,M-005,right,M
1998-03-20,6:26,-3.14850,35.64967,B078,15,C-001,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,16,C-001,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,22,C-001,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,29,C-002,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,30,C-002,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,26,C-002,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,31,C-002,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,36,C-002,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,20,C-003,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,17,C-003,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,35,C-003,left,C
1998-03-20,6:26,-3.14850,35.64967,B077,1,C-003,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,23,C-040,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,25,C-041,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,32,C-041,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,21,C-041,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,28,C-042,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,E,C-042,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,18,C-042,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,33,C-080,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,27,C-080,left,C
1998-03-20,6:26,-3.14850,35.64967,B078,34,C-081,right,C
1998-03-20,6:26,-3.14850,35.64967,B078,19,C-081,left,C
1998-03-21,9:01,-3.17233,35.50933,B078,8,S-043,right,A
1998-03-21,9:01,-3.17233,35.50933,B078,9,S-043,left,A
1998-03-21,9:01,-3.17233,35.50933,B078,12,S-043,left,A
1998-03-21,9:18,-3.17317,35.50717,B078,10,A-054,right,A
1998-03-21,9:18,-3.17317,35.50717,B078,11,A-054,left,A
1998-03-30,7:04,-3.16450,35.61517,B079,36,M-042,right,E
1998-03-30,7:04,-3.16450,35.61517,B079,35,M-042,left,E
1998-03-30,9:35,-3.15883,35.63267,B079,34,M-081,left,M
1998-04-01,7:53,-3.17083,35.60400,B079,32,A-057,right,E
1998-04-01,7:53,-3.17083,35.60400,B079,33,A-057,left,E
1998-04-01,8:02,-3.16933,35.59700,B079,30,L-090,right,L
1998-04-01,8:02,-3.16933,35.59700,B079,31,L-090,left,L
1998-04-01,8:54,-3.16250,35.61667,B079,26,M-042,right,E
1998-04-01,8:54,-3.16250,35.61667,B079,25,M-042,left,E
1998-04-01,9:12,-3.14717,35.61650,B079,24,E-040,right,E
1998-04-01,9:12,-3.14717,35.61650,B079,22,E-040,left,E
1998-04-01,9:12,-3.14717,35.61650,B079,23,E-040,left,E
1998-04-02,6:40,-3.15350,35.62767,B079,20,N-046,right,M
1998-04-02,6:40,-3.15350,35.62767,B079,21,N-046,left,M
1998-04-03,17:46,-3.19000,35.60667,B079,17,L-090,right,L
1998-04-11,7:56,-3.13933,35.62400,B079,10,E-043,right,E
1998-04-11,7:56,-3.13933,35.62400,B079,11,E-043,left,E
1998-04-11,17:32,-3.18783,35.58417,B079,9,L-086,left,L
1998-04-11,17:35,-3.18783,35.58417,B079,8,L-096,left,L
1998-04-12,17:24,-3.18750,35.60167,B079,6,A-041,right,L
1998-04-12,17:24,-3.18750,35.60167,B079,7,A-041,left,L
1998-05-06,16:53,-3.18850,35.58467,B080,31,L-100,left,L
1998-05-06,16:53,-3.18850,35.58467,B080,32,L-100,left,L
1998-05-07,7:35,-3.17117,35.63967,B080,30,E-044,left,E
1998-05-24,6:37,-3.15750,35.61667,B080,9,M-081,right,M
1998-05-24,6:37,-3.15750,35.61667,B080,12,M-081,right,M
1998-05-24,6:37,-3.15750,35.61667,B080,11,M-081,left,M
1998-05-24,6:37,-3.15750,35.61667,B080,14,M-088,right,M
1998-05-24,6:37,-3.15750,35.61667,B080,13,M-091,right,M
1998-05-24,6:37,-3.15750,35.61667,B080,16,M-091,left,M
1998-05-24,6:37,-3.15750,35.61667,B080,15,M-092,right,M
1998-05-24,6:37,-3.15750,35.61667,B080,17,M-092,left,M
1998-05-24,6:37,-3.15750,35.61667,B080,10,N-042,right,M
1998-05-27,8:52,-3.17450,35.59533,B080,5,L-101,left,L
1998-05-27,18:19,-3.17450,35.59533,B080,4,L-082,left,L
1998-06-03,17:26,-3.17450,35.59533,B080,1,L-084,right,L
1998-06-03,17:26,-3.17450,35.59533,B080,0,L-084,left,L
1998-06-10,14:41,-3.18067,35.59417,B081,28,T-040,right,T
1998-06-10,14:41,-3.18067,35.59417,B081,29,T-040,right,T
1998-06-10,14:41,-3.18067,35.59417,B081,30,T-040,left,T
1998-06-17,17:30,-3.20350,35.60200,B081,26,N-091,right,N
1998-06-17,17:30,-3.20350,35.60200,B081,25,N-092,right,N
1998-06-17,17:30,-3.20350,35.60200,B081,26,N-092,left,N
1998-06-20,7:12,-3.16117,35.61717,B081,24,A-057,right,E
1998-06-21,6:47,-3.14583,35.61850,B081,19,A-052,right,E
1998-06-21,6:47,-3.14583,35.61850,B081,20,E-046,right,E
1998-07-18,7:36,-3.17483,35.60950,B081,12,M-097,right,M
1998-07-18,7:36,-3.17483,35.60950,B081,11,M-097,left,M
1998-07-18,9:05,-3.17383,35.61033,B081,9,M-106,right,M
1998-07-18,9:05,-3.17383,35.61033,B081,10,M-106,right,M
1998-07-20,8:19,-3.17467,35.62917,B081,7,M-014,right,M
1998-07-20,8:19,-3.17467,35.62917,B081,6,M-082,right,M
1998-07-20,8:19,-3.17467,35.62917,B081,8,M-084,left,M
1998-08-07,7:40,-3.17133,35.60717,B082,31,M-008,right,M
1998-08-07,7:40,-3.17133,35.60717,B082,32,M-008,right,M
1998-08-07,7:40,-3.17133,35.60717,A,23,M-008,right,M
1998-08-07,7:40,-3.17133,35.60717,B082,33,M-008,left,M
1998-08-07,7:40,-3.17133,35.60717,B082,43,M-008,left,M
1998-08-07,7:40,-3.17133,35.60717,B082,35,M-008,left,M
1998-08-07,7:40,-3.17133,35.60717,B082,36,M-008,left,M
1998-08-07,7:40,-3.17133,35.60717,A,20,M-008,left,M
1998-08-07,7:40,-3.17133,35.60717,A,21,M-008,left,M
1998-08-07,7:40,-3.17133,35.60717,A,22,M-008,left,M
1998-08-09,6:39,-3.19933,35.59833,B082,29,T-040,right,T
1998-08-09,8:04,-3.20350,35.60200,B082,28,N-082,left,N
1998-08-09,8:32,-3.20350,35.60200,B082,24,N-083,right,N
1998-08-09,8:32,-3.20350,35.60200,B082,27,N-083,left,N
1998-08-09,8:32,-3.20350,35.60200,B082,25,N-087,left,N
1998-08-09,8:32,-3.20350,35.60200,B082,26,N-087,left,N
1998-08-10,8:55,-3.18433,35.50150,B082,23,A-042,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,22,A-009,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,21,A-009,left,A
1998-08-10,8:56,-3.18433,35.50150,B083,35,A-009,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,13,A-040,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,12,A-040,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,14,A-051,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,15,A-051,left,A
1998-08-10,8:56,-3.18433,35.50150,B083,33,A-081,right,A
1998-08-10,8:56,-3.18433,35.50150,B083,30,A-081,left,A
1998-08-10,8:56,-3.18433,35.50150,B083,32,A-081,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,3,A-084,right,A
1998-08-10,8:56,-3.18433,35.50150,B083,36,A-084,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,1,A-085,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,0,A-085,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,11,A-085,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,19,A-087,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,18,A-087,left,A
1998-08-10,8:56,-3.18433,35.50150,B083,31,A-087,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,20,A-089,right,A
1998-08-10,8:56,-3.18433,35.50150,B083,34,A-089,right,A
1998-08-10,8:56,-3.18433,35.50150,A084,4,A-089,left,A
1998-08-10,8:56,-3.18433,35.50150,B082,10,M-053,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,16,M-053,right,A
1998-08-10,8:56,-3.18433,35.50150,B082,17,M-053,left,A
1998-08-19,17:47,-3.18150,35.57050,B083,23,A-084,right,L
1998-08-19,17:47,-3.18150,35.57050,B083,24,A-084,left,L
1998-08-20,8:32,-3.16383,35.57317,B083,22,E-041,right,E
1998-09-11,10:40,-3.17400,35.54900,A084,1,,right,A
1998-09-11,10:40,-3.17400,35.54900,A084,36,,left,A
1998-09-11,11:00,-3.17300,35.54583,B083,15,A-087,right,A
1998-09-11,11:00,-3.17300,35.54583,B083,16,A-087,right,A
1998-09-11,11:00,-3.17300,35.54583,B083,17,A-087,left,A
1998-09-11,11:00,-3.17300,35.54583,B083,18,A-087,left,A
1998-09-11,11:25,-3.17383,35.54900,B083,14,A-045,right,A
1998-09-11,11:40,-3.16917,35.55033,B083,12,A-011,left,A
1998-09-11,11:40,-3.16917,35.55033,B083,13,A-011,left,A
1998-09-11,12:50,-3.17283,35.54583,A084,2,M-041,right,A
1998-09-11,12:50,-3.17283,35.54583,B083,9,M-041,left,A
1998-09-11,12:50,-3.17283,35.54583,B083,10,M-041,left,A
1998-09-11,12:50,-3.17283,35.54583,B083,11,M-041,left,A
1998-09-11,13:04,-3.17650,35.55550,B083,0,A-018,right,A
1998-09-11,13:04,-3.17650,35.55550,B083,8,A-018,right,A
1998-09-11,13:04,-3.17650,35.55550,B083,7,A-018,left,A
1998-09-11,15:00,-3.17333,35.54700,B083,6,A-084,left,L
1998-09-11,16:05,-3.17533,35.55317,B083,5,A-045,right,A
1998-09-11,16:05,-3.17533,35.55317,B083,1,A-045,left,A
1998-09-11,16:05,-3.17533,35.55317,B083,4,A-045,left,A
1998-09-11,16:15,-3.17400,35.55183,B083,2,L-082,left,L
1998-09-11,16:15,-3.17400,35.55183,B083,3,L-082,left,L
1998-09-12,11:48,-3.17367,35.54700,B083,0,A-018,left,A
1998-09-12,11:48,-3.17367,35.54700,A084,1,A-018,left,A
1998-09-12,11:48,-3.17367,35.54700,A084,6,A-018,left,A
1998-09-13,7:30,-3.16067,35.57583,A084,7,E-045,right,E
1998-09-14,7:15,-3.14100,35.57233,A084,11,E-043,right,E
1998-09-14,7:15,-3.14100,35.57233,A084,12,E-043,left,E
1998-09-14,12:00,,,A084,13,A-008,left,A
1998-09-14,12:00,,,A084,14,A-008,left,A
1998-09-14,12:00,,,A084,15,A-008,left,A
1998-09-14,12:00,,,A084,16,A-008,left,A
1998-09-14,12:55,-3.17100,35.52433,A084,20,A-015,right,A
1998-09-14,12:55,-3.17100,35.52433,A084,18,A-041,left,L
1998-09-14,12:55,-3.17100,35.52433,A084,19,A-080,right,A
1998-09-14,12:55,-3.17100,35.52433,A084,17,A-080,left,A
1998-09-14,14:11,-3.17100,35.52433,A084,22,A-016,right,A
1998-09-14,14:11,-3.17100,35.52433,A084,21,A-016,left,A
1998-09-14,15:20,-3.17100,35.52433,A084,24,A-015,left,A
1998-09-14,15:20,-3.17100,35.52433,A084,23,A-041,left,L
1998-09-14,16:00,-3.17100,35.52433,A084,29,A-010,right,A
1998-09-14,16:00,-3.17100,35.52433,A084,27,A-080,right,A
1998-09-14,16:00,-3.17100,35.52433,A084,28,A-080,left,A
1998-09-14,16:00,-3.17100,35.52433,A084,26,A-081,right,A
1998-09-14,16:00,-3.17100,35.52433,A084,25,A-081,left,A
1998-09-14,17:41,-3.17100,35.52433,A084,30,A-041,left,L
1998-09-15,7:59,-3.22183,35.56583,A084,34,A-049,right,L
1998-09-15,7:59,-3.22183,35.56583,B085,30,A-049,left,L
1998-09-15,7:59,-3.22183,35.56583,B085,33,A-049,left,L
1998-09-15,7:59,-3.22183,35.56583,B085,36,A-049,left,L
1998-09-15,7:59,-3.22183,35.56583,A084,32,A-085,right,A
1998-09-15,7:59,-3.22183,35.56583,A084,31,A-085,left,A
1998-09-15,7:59,-3.22183,35.56583,A084,33,S-040,right,S
1998-09-15,7:59,-3.22183,35.56583,B085,29,S-040,left,S
1998-09-15,7:59,-3.22183,35.56583,B085,35,S-040,left,S
1998-09-15,7:59,-3.22183,35.56583,A084,36,S-080,right,S
1998-09-15,7:59,-3.22183,35.56583,A084,35,S-080,left,S
1998-09-15,7:59,-3.22183,35.56583,B085,31,T-040,right,S
1998-09-15,7:59,-3.22183,35.56583,B085,32,T-040,left,S
1998-09-15,7:59,-3.22183,35.56583,B085,34,T-040,left,S
1998-09-18,8:54,-3.22433,35.56250,B085,28,S-019,right,S
1998-09-18,8:54,-3.22433,35.56250,B085,14,S-019,left,S
1998-09-18,8:54,-3.22433,35.56250,B085,26,S-019,left,S
1998-09-18,8:54,-3.22433,35.56250,B085,24,S-080,right,S
1998-09-18,8:54,-3.22433,35.56250,B085,27,S-080,right,S
1998-09-18,8:54,-3.22433,35.56250,B085,25,S-080,left,S
1998-09-19,7:53,-3.14117,35.62483,B085,13,M-102,right,M
1998-09-21,7:43,-3.20183,35.56333,B085,11,L-083,left,L
1998-09-22,8:43,-3.14450,35.57483,B085,10,E-006,right,E
1998-09-22,8:43,-3.14450,35.57483,B085,8,E-006,left,E
1998-09-22,8:43,-3.14450,35.57483,B085,9,E-006,left,E
1998-10-03,9:46,-3.22317,35.54383,B086,35,S-018,right,S
1998-10-03,9:46,-3.22317,35.54383,B086,36,S-018,right,S
1998-10-03,10:14,-3.22317,35.54383,B086,33,X-012,right,X
1998-10-03,10:14,-3.22317,35.54383,B086,34,X-012,right,X
1998-10-04,8:35,-3.14133,35.49733,B086,32,A-100,left,A
1998-10-04,17:47,-3.14833,35.56683,B086,31,E-003,right,E
1998-10-04,17:47,-3.14833,35.56683,B086,29,E-003,left,E
1998-10-04,17:47,-3.14833,35.56683,B086,30,E-003,left,E
1998-10-05,8:30,-3.21117,35.50050,B086,24,S-042,right,F
1998-10-05,8:30,-3.21117,35.50050,B086,21,S-042,left,F
1998-10-05,8:30,-3.21117,35.50050,B086,23,S-042,left,F
1998-10-05,8:35,-3.21117,35.50050,B086,27,F-002,right,F
1998-10-05,8:35,-3.21117,35.50050,B086,28,F-002,right,F
1998-10-05,8:35,-3.21117,35.50050,B086,25,F-043,right,F
1998-10-05,8:35,-3.21117,35.50050,B086,26,F-043,right,F
1998-10-05,8:35,-3.21117,35.50050,B086,22,F-043,left,F
1998-10-05,9:40,-3.22767,35.55067,B086,20,T-006,right,T
1998-10-05,9:40,-3.22767,35.55067,B086,19,T-006,left,T
1998-10-06,17:53,-3.20350,35.60200,B086,16,N-094,right,N
1998-10-06,17:53,-3.20350,35.60200,B086,18,N-094,right,N
1998-10-06,17:54,-3.20350,35.60200,B086,17,N-093,right,N
1998-10-06,17:54,-3.20350,35.60200,B086,14,N-093,left,N
1998-10-06,17:56,-3.20350,35.60200,B086,15,N-087,left,N
1998-10-07,17:48,-3.20350,35.60200,B086,10,N-092,right,N
1998-10-07,17:48,-3.20350,35.60200,B086,13,N-092,left,N
1998-10-09,9:06,-3.20450,35.60500,B086,11,N-089,right,N
1998-10-09,9:06,-3.20450,35.60500,B086,12,N-089,left,N
1998-10-11,7:35,-3.14117,35.62483,B086,8,M-116,left,M
1998-10-11,7:35,-3.14117,35.62483,B086,9,M-117,left,M
1998-10-11,8:17,-3.13300,35.56333,B086,7,A-050,left,A
1998-10-13,7:22,-3.13967,35.57350,B086,6,A-057,right,E
1998-10-13,7:22,-3.13967,35.57350,B086,5,A-057,left,E
1998-10-13,7:41,-3.19083,35.56583,B086,4,A-016,right,A
1998-10-14,7:29,-3.14117,35.62483,B086,2,M-122,right,M
1998-10-14,7:29,-3.14117,35.62483,B086,3,M-122,left,M
1998-10-14,7:42,-3.14117,35.62483,B086,1,M-116,right,M
1998-10-21,6:51,-3.14600,35.56583,B087,26,E-004,left,E
1998-10-22,8:21,-3.17067,35.50933,B087,25,M-051,left,A
1998-10-27,6:38,-3.16200,35.52833,B087,24,M-053,right,A
1998-10-27,16:52,-3.22667,35.52867,B087,23,L-045,right,T
1998-10-28,6:52,-3.15400,35.62250,B087,22,M-104,left,M
1998-10-28,9:45,-3.18200,35.56917,B087,20,L-100,right,L
1998-10-28,9:45,-3.18200,35.56917,B087,21,L-100,left,L
1998-11-04,17:47,-3.14767,35.56933,B087,19,E-084,right,E
1998-11-04,17:47,-3.14767,35.56933,B087,18,E-084,left,E
1998-11-08,6:20,-3.15733,35.61817,B087,16,M-104,right,M
1998-11-08,6:20,-3.15733,35.61817,B087,17,M-104,left,M
1998-11-09,7:52,-3.19367,35.49883,B087,11,F-006,right,F
1998-11-09,7:52,-3.19367,35.49883,B087,12,F-006,left,F
1998-11-09,7:52,-3.19367,35.49883,B087,6,F-043,left,F
1998-11-09,7:52,-3.19367,35.49883,B087,9,F-044,left,F
1998-11-09,7:52,-3.19367,35.49883,B087,15,F-045,right,F
1998-11-09,7:52,-3.19367,35.49883,B087,13,F-045,left,F
1998-11-09,7:52,-3.19367,35.49883,B087,14,F-045,left,F
1998-11-09,7:52,-3.19367,35.49883,B087,4,F-080,right,F
1998-11-09,7:52,-3.19367,35.49883,B087,5,L-046,left,F
1998-11-09,7:52,-3.19367,35.49883,B087,10,L-046,left,F
1998-11-09,7:52,-3.19367,35.49883,B087,7,L-083,right,F
1998-11-09,7:52,-3.19367,35.49883,B087,8,L-083,left,F
1998-11-11,7:52,-3.15417,35.53150,B088,35,L-087,right,L
1998-11-11,7:52,-3.15417,35.53150,B088,36,L-087,right,L
1998-11-11,7:52,-3.15417,35.53150,B088,34,L-087,left,L
1998-11-12,7:01,-3.17067,35.52500,B088,31,A-054,right,A
1998-11-12,7:01,-3.17067,35.52500,B088,33,A-054,right,A
1998-11-12,7:01,-3.17067,35.52500,B088,32,A-054,left,A
1998-11-12,7:30,-3.17433,35.51700,B088,30,A-093,right,A
1998-11-12,7:30,-3.17433,35.51700,B088,29,A-093,left,A
1998-11-12,7:44,-3.17383,35.51283,B088,28,A-042,left,A
1998-11-12,9:16,-3.16717,35.50783,B088,27,A-081,right,A
