date,time,latitude,longitude,context,habitat,age,sex,activity,remarks,name,name2,clanID,attendancestop,prey,obsstart,obsstop,sucklingID,denhole,injuryID,earR,earL,altitude,waypoint,observer
2015-09-17,09:25,-3.20190,35.58039,den Subira,GRS,ad,2,,high ranking mother,S-193,,S,10:02,3,,,,,,,,1748.3,,PN
2015-09-17,09:25,-3.20190,35.58039,den Subira,GRS,cub,,,pooed,S-232,cute fat,S,10:02,3,,,,,,,,1748.3,,PN
2015-09-17,09:25,-3.20190,35.58039,den Subira,GRS,cub,,,"no spots yet, S-193 cub",S-250,,S,10:02,3,,,,,,,,1748.3,,PN
2015-09-17,13:05,-3.20190,35.58039,,GRS,ad,2,,,M-391,,M,,,,,,,,,,,,PN
2015-09-18,03:33,-3.20190,35.58039,den Subira,GRS,ad,2,,"shy, ran away",S-166,,S,3:35,3,,,,,,,,1748.3,,PN
2015-09-18,03:45,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-194,,S,17:35,3,,,,,,,,1748.8,,PN
2015-09-18,03:45,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-232,cute fat,S,17:35,3,,,,,,,,1748.8,,PN
2015-09-18,03:45,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-235,,S,17:35,3,,,,,,,,1748.8,,PN
2015-09-18,03:45,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-236,,S,17:35,3,,,,,,,,1748.8,,PN
2015-09-18,03:45,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-239,,S,17:35,3,,,,,,,,1748.8,,PN
2015-09-18,03:45,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-243,,S,17:35,3,,,,,,,,1748.8,,PN
2015-09-18,03:45,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-244,,S,17:35,3,,,,,,,,1748.8,,PN
2015-09-18,06:57,-3.20052,35.59154,,GRS,ad,2,,,S-150,,S,,,,,,,,,,,,PN
2015-09-18,07:10,-3.19547,35.59196,kill GAZ,GRS,ad,1,,CH S-209 with a kill,L-303,,S,7:18,,,,,,,,,,,PN
2015-09-18,07:10,-3.19547,35.59196,kill GAZ,GRS,ad,1,,following S-209 with a kill,L-308,,S,7:18,,,,,,,,,,,PN
2015-09-18,07:10,-3.19547,35.59196,kill GAZ,GRS,ad,2,,had a gazelle kill,S-209,,S,7:18,,,,,,,,,,,PN
2015-09-18,07:24,-3.20412,35.59065,,GRS,ad,1,,,M-269,,S,,,,,,,,,,,,PN
2015-09-18,07:28,-3.20418,35.58791,,GRS,ad,1,,,L-349,,S,,,,,,,,,,,,PN
2015-09-18,07:37,-3.20190,35.58039,den Subira,GRS,ad,2,resting,,S-127,,S,7:51,3,,,,,,,,1748.3,,PN
2015-09-18,07:37,-3.20190,35.58039,den Subira,GRS,ad,2,resting,,S-194,,S,7:51,3,,,,,,,,1748.3,,PN
2015-09-18,07:37,-3.20190,35.58039,den Subira,GRS,cub,,,cub of S-127,S-249,,S,7:51,3,,,,,,,,1748.3,,PN
2015-09-18,07:37,-3.20190,35.58039,den Subira,GRS,cub,,,"dark cub, no spots",S-250,,S,7:51,3,,,,,,,,1748.3,,PN
2015-09-18,08:11,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-230,,S,11:33,2,,,,,,,,1748.8,,PN
2015-09-18,08:11,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-231,,S,11:33,2,,,,,,,,1748.8,,PN
2015-09-18,08:11,-3.19350,35.57300,den Logozo,GRS,cub,,,"S-194 cub, ear notch on the right ear",S-243,,S,11:33,2,,,,,,,,1748.8,,PN
2015-09-20,07:11,-3.17409,35.61622,,GRS,ad,,,,,,S,,,,,,,,,,,,PN
2015-09-20,07:24,-3.20157,35.58893,,GRS,ad,1,resting,,M-197,,S,,,,,,,,,,,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,1,,,L-278,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,1,,,L-289,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,1,,,L-299,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,1,,,L-316,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,1,,,M-240,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,1,,,M-282,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,2,,licking her cub,S-127,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,2,,big ear notch on the left ear,S-131,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,1,,,S-135,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,2,,passed near Subira den,S-165,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,2,,at the den,S-193,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,2,,,S-206,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,ad,2,,shy,S-209,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,cub,,,,S-249,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,07:30,-3.20190,35.58039,den Subira,GRS,cub,,,"dark cub, no spots",S-250,,S,8:25,3,,,,,,,,1748.3,,PN
2015-09-20,08:32,,,,GRS,ad,1,,,N-164,,S,,,,,,,,,,,,PN
2015-09-20,09:23,-3.20049,35.57868,,GRS,cub,,,cub of Chozi,S-235,,S,,,,,,,,,,,,PN
2015-09-21,06:59,-3.20003,35.59192,,GRS,ad,2,,,S-185,,S,,,,,,,,,,,,PN
2015-09-21,06:59,-3.20003,35.59192,,GRS,ad,1,,,S-190,,S,,,,,,,,,,,,PN
2015-09-21,07:05,-3.20194,35.58837,,GRS,ad,1,,,N-177,,S,,,,,,,,,,,,PN
2015-09-21,07:05,-3.20194,35.58837,,GRS,ad,2,,,S-182,,S,,,,,,,,,,,,PN
2015-09-21,07:05,-3.20194,35.58837,,GRS,ad,2,,,S-208,,S,,,,,,,,,,,,PN
2015-09-21,07:15,-3.20190,35.58039,den Subira,GRS,ad,2,,,S-125,,S,7:30,3,,,,,,,,1748.3,,PN
2015-09-21,07:15,-3.20190,35.58039,den Subira,GRS,ad,2,,,S-165,,S,7:30,3,,,,,,,,1748.3,,PN
2015-09-21,07:15,-3.20190,35.58039,den Subira,GRS,ad,2,,,S-193,,S,7:30,3,,,,,,,,1748.3,,PN
2015-09-21,07:15,-3.20190,35.58039,den Subira,GRS,ad,2,,,S-194,,S,7:30,3,,,,,,,,1748.3,,PN
2015-09-21,07:15,-3.20190,35.58039,den Subira,GRS,ad,1,,,S-213,,S,7:30,3,,,,,,,,1748.3,,PN
2015-09-21,07:15,-3.20190,35.58039,den Subira,GRS,cub,,,"dark, small, no spots yet",S-250,,S,7:30,3,,,,,,,,1748.3,,PN
2015-09-21,07:32,-3.20190,35.58039,den Short,GRS,ad,2,,,S-206,,S,8:13,3,,,,,,,,1747.3,,PN
2015-09-21,08:49,-3.20062,35.57951,,GRS,ad,1,walking,running in a group,L-316,,S,,,,,,,,,,,,PN
2015-09-21,08:49,-3.20062,35.57951,,GRS,ad,1,,,M-240,,S,,,,,,,,,,,,PN
2015-09-21,08:49,-3.20062,35.57951,,GRS,ad,1,walking,running ,M-282,,S,,,,,,,,,,,,PN
2015-09-21,08:49,-3.20062,35.57951,,GRS,ad,2,walking,runinng in a group,S-165,,S,,,,,,,,,,,,PN
2015-09-21,08:49,-3.20062,35.57951,,GRS,ad,2,walking,runinng in a group,S-212,,S,,,,,,,,,,,,PN
2015-09-21,08:49,-3.20062,35.57951,,GRS,cub,,walking,runinng in a group,S-234,,S,,,,,,,,,,,,PN
2015-09-21,08:49,-3.20062,35.57951,,GRS,cub,,walking,runinng in a group,S-235,,S,,,,,,,,,,,,PN
2015-09-21,09:21,-3.19854,35.57822,,GRS,ad,2,walking,walking together,S-180,,S,,,,,,,,,,,,PN
2015-09-21,09:21,-3.19854,35.57822,,GRS,ad,2,walking,walking together,S-181,,S,,,,,,,,,,,,PN
2015-09-21,09:21,-3.19854,35.57822,,GRS,ad,2,walking,walking together,S-201,,S,,,,,,,,,,,,PN
2015-09-21,09:30,-3.19350,35.57300,den Logozo,GRS,ad,1,,,L-278,,S,10:10,3,,,,,,,,1748.8,,PN
2015-09-21,10:23,-3.20190,35.58039,den Subira,GRS,ad,1,,left the den at 12:02,M-254,,S,12:53,3,,,,,,,,1748.3,,PN
2015-09-21,10:40,,,,GRS,ad,1,,,S-135,,S,,,,,,,,,,,,PN
2015-09-21,13:46,-3.20828,35.59853,,GRS,ad,,,,,,X,,,,,,,,,,,,PN
2015-09-21,16:45,-3.20090,35.57834,,GRS,ad,2,resting,,S-138,,S,,,,,,,,,,,,PN
2015-09-21,16:45,-3.20090,35.57834,,GRS,ad,2,,,S-165,,S,,,,,,,,,,,,PN
2015-09-21,16:45,-3.20090,35.57834,,GRS,cub,,,,S-234,,S,,,,,,,,,,,,PN
2015-09-21,16:45,-3.20090,35.57834,,GRS,cub,,,,S-235,,S,,,,,,,,,,,,PN
2015-09-21,17:03,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-127,,S,17:23,2,,,,,,,,1748.8,,PN
2015-09-21,17:03,-3.19350,35.57300,den Logozo,GRS,cub,,,ear notch on right ear,S-243,,S,17:23,2,,,,,,,,1748.8,,PN
2015-09-21,17:03,-3.19350,35.57300,den Logozo,GRS,cub,,,"dark, clear spots",S-244,,S,17:23,2,,,,,,,,1748.8,,PN
2015-09-21,17:03,-3.19350,35.57300,den Logozo,GRS,cub,,,cub of S-127,S-249,,S,17:23,2,,,,,,,,1748.8,,PN
2015-09-22,06:45,-3.19539,35.59747,,GRS,ad,,,,,,S,,,,,,,,,,,,PN
2015-09-22,07:11,-3.20190,35.58039,den Subira,GRS,ad,2,,,S-165,,S,7:20,3,,,,,,,,1748.3,,PN
2015-09-22,07:11,-3.20190,35.58039,den Subira,GRS,ad,2,,playing with S-250,S-182,,S,7:20,3,,,,,,,,1748.3,,PN
2015-09-22,07:11,-3.20190,35.58039,den Subira,GRS,cub,,,dark cub with no spots,S-250,,S,7:20,3,,,,,,,,1748.3,,PN
2015-09-22,07:21,-3.20247,35.57877,den Short,GRS,ad,2,,,S-159,,S,10:35,3,,,,,,,,1747.3,,PN
2015-09-22,07:21,-3.20247,35.57877,den Short,GRS,cub,,resting,cub of S-131,S-245,,S,10:35,3,,,,,,,,1747.3,,PN
2015-09-22,07:21,-3.20247,35.57877,den Short,GRS,cub,,resting,cub of S-131,S-246,,S,10:35,3,,,,,,,,1747.3,,PN
2015-09-22,07:21,-3.20247,35.57877,den Short,GRS,cub,,,,S-247,,S,10:35,3,,,,,,,,1747.3,,PN
2015-09-22,07:21,-3.20247,35.57877,den Short,GRS,cub,,,outside the den hole with S-131 cubs,S-248,,S,10:35,3,,,,,,,,1747.3,,PN
2015-09-23,07:12,-3.20071,35.57932,,GRS,cub,,,followed for DNA sample,S-240,,S,,,,,,,,,,,,PN
2015-09-23,10:28,-3.19679,35.57214,,GRS,cub,,,pooed,S-232,cute fat,S,,,,,,,,,,,,PN
2015-09-23,11:30,-3.19056,35.56367,,GRS,ad,1,,visited S-165 at resting place,L-349,,S,,,,,,,,,,,,PN
2015-09-23,11:30,-3.19056,35.56367,,GRS,ad,2,resting,,S-153,,S,,,,,,,,,,,,PN
2015-09-23,11:30,-3.19056,35.56367,,GRS,ad,2,resting,,S-165,,S,,,,,,,,,,,,PN
2015-09-23,11:30,-3.19056,35.56367,,GRS,ad,2,resting,,S-206,,S,,,,,,,,,,,,PN
2015-09-24,07:09,-3.20113,35.57845,,GRS,cub,,resting,,S-234,,S,,,,,,,,,,,,PN
2015-09-24,07:09,-3.20113,35.57845,,GRS,cub,,resting,,S-235,,S,,,,,,,,,,,,PN
2015-09-24,07:21,-3.19289,35.57496,,GRS,ad,2,,,S-129,,S,,,,,,,,,,,,PN
2015-09-24,07:21,-3.19289,35.57496,,GRS,ad,2,,,S-145,,S,,,,,,,,,,,,PN
2015-09-24,07:21,-3.19289,35.57496,,GRS,cub,,,,S-227,,S,,,,,,,,,,,,PN
2015-09-24,07:21,-3.19289,35.57496,,GRS,cub,,,,S-228,,S,,,,,,,,,,,,PN
2015-09-24,07:21,-3.19289,35.57496,,GRS,cub,,,,S-238,,S,,,,,,,,,,,,PN
2015-09-24,07:21,-3.19289,35.57496,,GRS,cub,,,,S-239,,S,,,,,,,,,,,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,1,resting,resting around the den,L-316,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,1,resting,resting near the den,M-240,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,S-127,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-127,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,S-131,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-180,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,resting with her cubs,S-194,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,S-208,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,,"unknown cub, at the den",S-229,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,resting,came to the den and rest,S-230,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,resting,came to the den and rest,S-231,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,,left the den and pooed,S-232,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-242,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-243,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-244,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-245,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,07:57,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around with other cubs,S-246,,S,10:55,2,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-127,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-227,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-228,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-230,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-231,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-234,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-237,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-238,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,playing around the den,S-245,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-24,16:39,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-249,,S,17:25,1,,,,,,,,1748.8,,PN
2015-09-25,06:42,-3.16002,35.63894,,GRS,ad,,,,,,M,,,,,,,,,,,,PN
2015-09-25,06:55,-3.20190,35.58039,den Subira,GRS,ad,2,resting,,S-193,,S,7:15,2,,,,,,,,1748.3,,PN
2015-09-25,06:55,-3.19934,35.59259,,GRS,ad,1,,intrusion,M-241,,X,,,,,,,,,,,,PN
2015-09-25,07:06,-3.20190,35.58039,den Subira,GRS,ad,1,resting,,M-254,,S,7:15,2,,,,,,,,1748.3,,PN
2015-09-25,07:06,-3.20190,35.58039,den Subira,GRS,cub,,resting,,S-232,,S,7:15,2,,,,,,,,1748.3,,PN
2015-09-25,07:16,-3.20148,35.57947,,GRS,cub,,,playing,S-234,,S,,,,,,,,,,,,PN
2015-09-25,07:16,-3.20148,35.57947,,GRS,cub,,,playing,S-235,,S,,,,,,,,,,,,PN
2015-09-25,07:16,-3.20148,35.57947,,GRS,cub,,,playing,S-240,,S,,,,,,,,,,,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,ad,2,,playing with her son,S-127,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-194,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-201,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-228,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-229,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-230,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-231,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-238,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-239,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-243,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-244,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,around the den,S-245,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,around the den,S-246,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-247,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-248,,S,10:45,1,,,,,,,,1748.8,,PN
2015-09-25,07:36,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with her mother,S-249,,S,10:45,1,,,,,,,,1748.8,,PN
2015-10-02,07:09,-3.20127,35.57482,,GRS,ad,1,,,S-214,,S,,,,,,,,,,,,PN
2015-10-02,07:09,-3.20127,35.57482,,GRS,ad,1,,,S-218,,S,,,,,,,,,,,,PN
2015-10-02,07:23,-3.19536,35.57465,,GRS,ad,2,,,S-145,,S,,,,,,,,,,,,PN
2015-10-02,07:23,-3.19536,35.57465,,GRS,cub,,,,S-227,,S,,,,,,,,,,,,PN
2015-10-02,07:23,-3.19536,35.57465,,GRS,cub,,,,S-228,,S,,,,,,,,,,,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,ad,1,,came to the den,M-240,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,ad,2,,"at the den, sleeping",S-127,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,ad,2,,was at the den and left at sometime,S-180,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,ad,2,,at the den,S-193,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,ad,2,,at the den,S-194,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,"at the den, pooed",S-232,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,"at the den, playing with other cubs",S-239,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,at the den,S-243,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,at the den,S-244,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,at the den,S-245,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with other cubs at the den,S-246,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,playing with other cubs at the den,S-247,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-02,07:32,-3.19350,35.57300,den Logozo,GRS,cub,,,"dark small cub, at th den",S-249,,S,11:10,1,,,,,,,,1748.8,,PN
2015-10-03,06:58,-3.20120,35.58922,,GRS,sad,1,,,S-223,,S,,,,,,,,,,,,PN
2015-10-03,07:09,-3.20300,35.58181,,GRS,ad,2,,,S-161,,S,,,,,,,,,,,,PN
2015-10-03,07:09,-3.20300,35.58181,,GRS,cub,,,,S-230,,S,,,,,,,,,,,,PN
2015-10-03,07:09,-3.20300,35.58181,,GRS,cub,,,sampled,S-231,,S,,,,,,,,,,,,PN
2015-10-03,08:41,-3.20068,35.57894,,GRS,ad,1,,showing interested in S-212,L-349,,S,,,,,,,,,,,,PN
2015-10-03,08:41,-3.20068,35.57894,,GRS,ad,2,resting,,S-186,,S,,,,,,,,,,,,PN
2015-10-03,08:41,-3.20068,35.57894,,GRS,ad,2,resting,,S-212,,S,,,,,,,,,,,,PN
2015-10-03,08:41,-3.20068,35.57894,,GRS,cub,,resting,,S-240,,S,,,,,,,,,,,,PN
2015-10-03,08:59,-3.19350,35.57300,den Logozo,GRS,ad,1,,,M-240,,S,9:16,2,,,,,,,,1748.8,,PN
2015-10-03,08:59,-3.19350,35.57300,den Logozo,GRS,ad,2,,probably suckling,S-193,,S,9:16,2,,,,,,,,1748.8,,PN
2015-10-03,08:59,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-194,,S,9:16,2,,,,,,,,1748.8,,PN
2015-10-03,08:59,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-229,,S,9:16,2,,,,,,,,1748.8,,PN
2015-10-03,08:59,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-243,,S,9:16,2,,,,,,,,1748.8,,PN
2015-10-03,08:59,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-251,,S,9:16,2,,,,,,,,1748.8,,PN
2015-10-03,09:20,-3.19642,35.57204,,GRS,ad,1,,pooed,M-197,,S,,,,,,,,,,,,PN
2015-10-03,09:20,-3.19642,35.57204,,GRS,ad,2,,pooed,S-152,,S,,,,,,,,,,,,PN
2015-10-03,09:20,-3.19642,35.57204,,GRS,cub,,,followed for DNA sample,S-236,,S,,,,,,,,,,,,PN
2015-10-03,09:20,-3.19642,35.57204,,GRS,cub,,,pooed,S-237,,S,,,,,,,,,,,,PN
2015-10-04,06:47,-3.19802,35.59475,,GRS,ad,1,,,E-179,,N,,,,,,,,,,,,PN
2015-10-04,06:53,-3.20257,35.59047,,GRS,ad,2,,,S-161,,S,,,,,,,,,,,,PN
2015-10-04,06:53,-3.20257,35.59047,,GRS,cub,,,,S-230,,S,,,,,,,,,,,,PN
2015-10-04,06:53,-3.20257,35.59047,,GRS,cub,,,,S-231,,S,,,,,,,,,,,,PN
2015-10-04,07:14,-3.19953,35.57770,,GRS,ad,1,,,S-212,,S,,,,,,,,,,,,PN
2015-10-04,07:14,-3.19953,35.57770,,GRS,cub,,,,S-232,,S,,,,,,,,,,,,PN
2015-10-04,07:14,-3.19953,35.57770,,GRS,cub,,,,S-238,,S,,,,,,,,,,,,PN
2015-10-04,07:14,-3.19953,35.57770,,GRS,cub,,,,S-239,,S,,,,,,,,,,,,PN
2015-10-04,07:14,-3.19953,35.57770,,GRS,cub,,,,S-240,,S,,,,,,,,,,,,PN
2015-10-04,09:39,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-229,,S,9:44,1,,,,,,,,1748.8,,PN
2015-10-04,16:20,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-229,,S,17:26,1,,,,,,,,1748.8,,PN
2015-10-04,16:20,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-245,,S,17:26,1,,,,,,,,1748.8,,PN
2015-10-04,16:20,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-246,,S,17:26,1,,,,,,,,1748.8,,PN
2015-10-04,16:20,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-247,,S,17:26,1,,,,,,,,1748.8,,PN
2015-10-04,16:20,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-248,,S,17:26,1,,,,,,,,1748.8,,PN
2015-10-04,16:20,-3.19350,35.57300,den Logozo,GRS,cub,,resting,,S-250,,S,17:26,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,ad,1,,,M-240,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-127,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,ad,2,,,S-159,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,ad,2,resting,,S-185,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,"unknown cub, pictures of both sides taken",S-229,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-242,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-243,,S,8:58,1,,,,,,,,1748.8,,PN
2015-10-05,06:52,-3.19350,35.57300,den Logozo,GRS,cub,,,,S-244,,S,8:58,1,,,,,,,,1748.8,,PN
